store_id,forecast_week,sales_prediction
129,8,48009.9682928909
129,9,27384.5284592398
130,1,38353.240310022724
130,2,40766.31104885427
130,3,42153.71602471739
130,4,41563.24303446607
130,5,41886.48391615312
130,6,42164.570341087034
130,7,43230.31097480201
130,8,42573.25998566726
130,9,24099.578035760132
131,1,43648.4364207991
131,2,43302.57270542478
131,3,42790.84722187153
131,4,42900.13135866367
131,5,42821.75776872961
131,6,43037.09704176069
131,7,42793.72458005675
131,8,42753.08369047715
131,9,24494.842385371427
132,1,47107.910950065234
132,2,47011.352765209194
132,3,47177.835849221614
132,4,46825.766149810406
132,5,46780.99722085316
132,6,46833.526804068875
132,7,46779.89514960391
132,8,46666.12018532398
132,9,26500.19579654411
133,1,46437.76212471869
133,2,46271.355660328474
133,3,46340.83390274701
133,4,46315.0268696466
133,5,46343.05087592376
133,6,45882.86769340897
133,7,46003.90831450061
133,8,45979.82001149139
133,9,26335.21726517823
134,1,44910.78462603588
134,2,44655.03347624605
134,3,44604.27594161255
134,4,44893.658741392865
134,5,45100.61348369909
134,6,45069.463074172505
134,7,44910.466358582016
134,8,44748.07220874432
134,9,25677.651882551923
135,1,30717.125261667785
135,2,31357.302897509737
135,3,30927.905000994662
135,4,30828.79102323717
135,5,31156.88433866845
135,6,31607.599181425016
135,7,31851.915134811607
135,8,31787.09184348773
135,9,18256.010748094817
136,1,32959.4709709563
136,2,32631.69017763174
136,3,32228.40237495767
136,4,32587.804054562745
136,5,32311.537093765277
136,6,31960.855233657305
136,7,31650.69668707876
136,8,31921.91497090993
136,9,18309.58373539281
137,1,42407.59891466531
137,2,42675.97792701098
137,3,43014.7681010246
137,4,43014.04946422323
137,5,42821.73664044089
137,6,43043.57235480505
137,7,42626.004233112704
137,8,42301.520074060456
137,9,24116.53014800042
138,1,44794.912441049484
138,2,44839.38528681701
138,3,44903.45837438485
138,4,44749.5247664529
138,5,44863.32112652262
138,6,44818.77425798215
138,7,44987.8363617459
138,8,44857.50380373132
138,9,25671.17660571789
139,1,42730.203625550675
139,2,42387.47424856018
139,3,42824.75406175292
139,4,43008.261598213314
139,5,43257.28888624925
139,6,43122.95400546055
139,7,42750.44855744889
139,8,43035.307457386734
139,9,24405.369378787414
140,1,30677.702788190865
140,2,29837.369938352385
140,3,28852.127354278342
140,4,28160.225352509162
140,5,27927.985835876512
140,6,27953.536161351516
140,7,28686.052849698943
140,8,28488.33064542436
140,9,16302.42501425695
141,1,43024.1242665473
141,2,43309.066168592195
141,3,43785.675273112494
141,4,43689.87498724868
141,5,43384.62763948092
141,6,43558.74998107438
141,7,44164.75674222801
141,8,43708.62201625931
141,9,24727.403726410354
142,1,20666.028410896415
142,2,21290.257267304314
142,3,21554.44707465853
142,4,21089.34722727139
142,5,21914.580146357832
142,6,21849.51821850582
142,7,22412.8540787304
142,8,21518.250700900848
142,9,12545.005164348413
143,1,43889.81947623095
143,2,43900.463110597804
143,3,43698.908570801395
143,4,43655.6714946174
143,5,43653.25927862526
143,6,44086.49254509737
143,7,44196.090048466256
143,8,44188.07788299574
143,9,25398.168602052465
144,1,37913.80674211584
144,2,37495.296307706805
144,3,37006.78219563526
144,4,37424.04003571101
144,5,37498.20831763099
144,6,37951.13701516758
144,7,37193.54412075839
144,8,37447.971378463575
144,9,21482.89272732966
145,1,29093.306956733242
145,2,28122.87932246054
145,3,26892.575591779303
145,4,26300.72173355528
145,5,25363.48661070675
145,6,24837.06175795789
145,7,25445.570188680278
145,8,25282.105204285057
145,9,14027.600044435912
146,1,39613.224811261534
146,2,39672.24681920123
146,3,39714.49486909291
146,4,39926.04940979196
146,5,39738.68988090204
146,6,40133.53475367064
146,7,40564.03150429272
146,8,40787.42138610323
146,9,23109.198281982433
147,1,39965.983498436326
147,2,40660.5896759488
147,3,41103.96191569095
147,4,40987.11090576199
147,5,41008.285391206424
147,6,40811.684111085575
147,7,41146.33514517688
147,8,40951.69356428854
147,9,23535.91251280017
148,1,51898.449730919696
148,2,51745.43092788884
148,3,52110.60730554439
148,4,52188.75773746533
148,5,51986.12961268711
148,6,51444.45475900621
148,7,51177.20768378036
148,8,51292.93278271105
148,9,29339.522690336584
149,1,58677.34064872263
149,2,58703.391173008065
149,3,58646.54174153687
149,4,58851.83127693103
149,5,58540.25936535396
149,6,59049.01432480431
149,7,58723.36169043704
149,8,58870.38409440288
149,9,33396.814823852816
150,1,29614.00114788619
150,2,30597.59488936973
150,3,31171.177206532535
150,4,31171.499302026943
150,5,31842.19992806602
150,6,32473.725373552872
150,7,32773.472051088465
150,8,33015.48869214484
150,9,18939.844285981482
151,1,54156.00639548945
151,2,53536.26152586462
151,3,53421.843054761775
151,4,53282.20157214659
151,5,53446.99111363384
151,6,53032.069537435105
151,7,53093.1595821593
151,8,53084.95773176697
151,9,30472.67960479232
152,1,51245.63352660683
152,2,50952.5888390375
152,3,50736.18591475719
152,4,50858.167989172405
152,5,50523.590752810895
152,6,50517.574737514384
152,7,50389.66320587118
152,8,50539.89869513118
152,9,28928.13519127044
153,1,54784.25305032605
153,2,54704.14056724628
153,3,54500.87339058906
153,4,54337.90018987628
153,5,55008.56679563745
153,6,54640.112326740185
153,7,54678.711321084425
153,8,54310.12001907207
153,9,31107.778146739805
154,1,25424.188661013428
154,2,25349.907821270263
154,3,25259.12090256979
154,4,25196.23264641858
154,5,25622.364880654233
154,6,25603.95678994606
154,7,25620.138716221125
154,8,25496.420229240022
154,9,14475.443081657975
155,1,39330.08342275478
155,2,39688.94698880688
155,3,39879.09849660653
155,4,39485.890171947496
155,5,39483.02742484375
155,6,39458.98771367676
155,7,40061.385218755655
155,8,39574.0598235357
155,9,22529.79246207348
156,1,40608.399476918086
156,2,40785.96394100077
156,3,40727.95735954459
156,4,40649.2952855708
156,5,40710.640188193545
156,6,40867.349344541915
156,7,40832.994090165485
156,8,40728.536289684984
156,9,23127.275285134518
157,1,39827.73781999476
157,2,40038.69821869623
157,3,40432.19077018817
157,4,40598.50701379422
157,5,40362.25221583126
157,6,40471.58355160098
157,7,40610.026803335146
157,8,40751.480570659216
157,9,23332.82642097094
158,1,39204.13682796513
158,2,38965.8242655563
158,3,38850.32726270428
158,4,39043.75319148094
158,5,38966.758835371176
158,6,39261.88789785599
158,7,38487.59063581332
158,8,38831.90706120661
158,9,22105.21022345321
159,1,28739.150622770234
159,2,29846.568611059665
159,3,30120.887467441557
159,4,30087.45528712385
159,5,30756.144960967555
159,6,30999.361774853052
159,7,31737.40588062494
159,8,31133.292675428704
159,9,18117.536785074397
160,1,37299.188237099166
160,2,37006.59784860116
160,3,36901.937711052
160,4,36697.13388263938
160,5,36760.70218697411
160,6,36182.11872849807
160,7,36578.51666382906
160,8,36352.62143966685
160,9,20760.968721106365
161,1,49360.53839603955
161,2,49004.63805569211
161,3,49321.983803770825
161,4,49368.11413265168
161,5,49192.3968404574
161,6,49299.90418237259
161,7,49222.90321745669
161,8,49463.82650937969
161,9,28276.94272949156
162,1,41838.670681694064
162,2,41759.97091281772
162,3,41291.20103140949
162,4,41007.52165790525
162,5,41589.11523933801
162,6,41244.00336428568
162,7,41068.37011845625
162,8,40869.893955960506
162,9,23513.563645613285
163,1,19050.37782027226
163,2,19953.250967945845
163,3,19983.623740014278
163,4,19843.563822024324
163,5,19948.42795259342
163,6,19967.85827919571
163,7,20042.52877074463
163,8,19751.117932160545
163,9,11212.161871913051
164,1,41182.98299714667
164,2,41102.441322734594
164,3,41030.82917867106
164,4,41095.417377211816
164,5,41193.62421969572
164,6,41268.87558672541
164,7,41337.106183433716
164,8,41331.57011578357
164,9,23550.49040512578
165,1,40747.504332668854
165,2,41119.853547356695
165,3,40924.30833981621
165,4,40586.96097497989
165,5,40866.69111357003
165,6,40889.07487070775
165,7,41207.58509249224
165,8,40759.7795563935
165,9,23211.519171180516
166,1,43350.476633503866
166,2,43293.831561766725
166,3,43511.74883923006
166,4,43489.148107425535
166,5,43490.24514942734
166,6,43537.254308511016
166,7,43564.105846724124
166,8,43699.24968587755
166,9,24947.58032593557
167,1,43905.71042824708
167,2,44197.903250901254
167,3,44113.44734256285
167,4,44451.42352590221
167,5,44493.20902387751
167,6,44566.6151319371
167,7,44098.765435220346
167,8,44252.08361124376
167,9,25064.61733297628
168,1,24596.621685254595
168,2,26263.574472483597
168,3,26530.34374856218
168,4,25952.941825629365
168,5,25639.623702963654
168,6,26189.464274723276
168,7,26437.90360125181
168,8,25086.244159531696
168,9,14202.583792193762
169,1,44673.16634531361
169,2,44160.1777527777
169,3,43821.14776014541
169,4,43947.69970391358
169,5,44341.32625795527
169,6,43999.60227657484
169,7,43358.43199984646
169,8,43056.607303741606
169,9,24650.973327047956
170,1,58750.29588494574
170,2,57081.02250377073
170,3,56374.63186910111
170,4,57271.92012192691
170,5,57109.08266298567
170,6,57168.3625737186
170,7,55997.54747272786
170,8,56388.29568731387
170,9,32532.321440264997
171,1,50982.666984130265
171,2,50232.837660766076
171,3,50187.79368867613
171,4,50646.76439077938
171,5,50651.76491340084
171,6,50666.37352047483
171,7,50122.167500981275
171,8,50554.490933035864
171,9,28447.198406406664
172,1,44594.9365954156
172,2,45769.696260335055
172,3,45086.96167410748
172,4,45122.6777801801
172,5,45099.589035850615
172,6,46258.56434230074
172,7,45892.89345154849
172,8,45650.24272309849
172,9,25893.53857792989
173,1,39128.45227618078
173,2,39650.48285922473
173,3,40209.96198476038
173,4,39700.01294889111
173,5,39400.95758844132
173,6,38953.31051588872
173,7,39876.244719203314
173,8,39641.09752985871
173,9,22448.663915411013
174,1,40637.813658257575
174,2,40732.128987817814
174,3,40929.05775836835
174,4,40934.569974565886
174,5,40895.31018192873
174,6,40699.69868750251
174,7,41535.87276002421
174,8,41491.704285025735
174,9,23750.393757937345
175,1,37613.71021583624
175,2,38043.55606089012
175,3,37790.42399049382
175,4,37897.26859446901
175,5,37958.76488792258
175,6,37303.93557630384
175,7,37194.43868274285
175,8,36779.1885690636
175,9,21038.538616762777
176,1,41572.239367328904
176,2,41893.132259787606
176,3,41995.99305896093
176,4,41485.339488710146
176,5,42010.895332320775
176,6,41173.3943774292
176,7,41748.034386956366
176,8,41298.973101450196
176,9,24003.055908363414
177,1,40090.966507931844
177,2,39751.271943466534
177,3,39972.85750155931
177,4,39806.52143676241
177,5,39864.918140214046
177,6,39889.91949802539
177,7,39904.46954280934
177,8,39648.56977513831
177,9,22666.89893840415
178,1,41575.49405436943
178,2,41675.438325154544
178,3,41210.41402933574
178,4,40569.41218476646
178,5,40901.8692194256
178,6,40648.85250156397
178,7,40698.74465483584
178,8,40052.65606321924
178,9,23147.774303957623
179,1,40764.041519230566
179,2,40858.34496643935
179,3,40879.56551263631
179,4,41047.318765376396
179,5,41221.346768575844
179,6,41414.67435720977
179,7,41173.50024544456
179,8,41272.84468422393
179,9,23530.03580985907
180,1,47620.70451574437
180,2,47674.60168495175
180,3,47688.446783895895
180,4,47491.34235023147
180,5,47773.76063580951
180,6,47450.98491846931
180,7,47842.325420601686
180,8,47628.02517018182
180,9,27309.229460870658
181,1,50297.76582163341
181,2,50009.595698014695
181,3,49895.25327966374
181,4,50403.31833244082
181,5,50568.08323658234
181,6,50292.41464561192
181,7,50266.450729617034
181,8,50297.89069474739
181,9,28981.692158216552
182,1,36357.427352348364
182,2,35942.05101267782
182,3,35578.37347070908
182,4,35707.35621776276
182,5,35195.569372018355
182,6,34576.106317741236
182,7,34134.112559162255
182,8,34069.15730658746
182,9,19555.00973761954
183,1,46142.88051979763
183,2,46205.192461416555
183,3,45902.893646518045
183,4,45917.15620966918
183,5,45815.29817632825
183,6,45783.383868439814
183,7,45836.98266824003
183,8,45631.28581156337
183,9,26123.702239922924
184,1,39127.813656240636
184,2,38996.46222381387
184,3,37750.70225417049
184,4,38096.10507716187
184,5,37506.77603294185
184,6,37760.95564302426
184,7,37447.36837660498
184,8,37803.31154850355
184,9,21457.15498893887
185,1,42354.027743747625
185,2,42188.21303798952
185,3,41204.76675304265
185,4,41011.069874846326
185,5,41211.655614587435
185,6,41510.07408889998
185,7,40694.590965248986
185,8,40520.69510334848
185,9,23236.092983400744
186,1,42990.443150693754
186,2,43721.11265371501
186,3,43191.28501182146
186,4,42717.69474430954
186,5,43294.300286638405
186,6,43396.61129613973
186,7,43282.21343822927
186,8,42986.595968112495
186,9,24960.76838807318
187,1,11536.981111403435
187,2,11622.645796231367
187,3,11451.212325222272
187,4,11512.715385972508
187,5,11395.0267889552
187,6,11459.863340931282
187,7,11725.390829258027
187,8,11706.791477671479
187,9,6551.375240338498
188,1,46451.895994307175
188,2,45076.89097505352
188,3,44862.10971914632
188,4,45434.375368497385
188,5,45388.051662593345
188,6,44965.757266510525
188,7,44751.84681092378
188,8,45279.274070426116
188,9,25492.980116149574
189,1,41877.03927509436
189,2,41295.782469058344
189,3,40927.65970548008
189,4,40938.98978210136
189,5,40774.10146147252
189,6,40703.45342425023
189,7,40444.627178644696
189,8,40182.89445903761
189,9,23104.008429378635
190,1,48703.40218232684
190,2,48539.550109207215
190,3,47990.38557517131
190,4,48513.57644098005
190,5,48144.37608038385
190,6,48625.88916382973
190,7,48811.71457578993
190,8,49147.90201385844
190,9,28176.025659115156
191,1,26749.93070609721
191,2,27331.985215238397
191,3,27450.659133269808
191,4,27034.860978076587
191,5,27412.24859767702
191,6,27294.79785075743
191,7,28990.54641880644
191,8,28512.278287080837
191,9,16534.113913610217
192,1,41531.65756428995
192,2,41410.615321234705
192,3,41419.41654753669
192,4,41602.3481238625
192,5,41581.05453498962
192,6,41480.32552888298
192,7,41573.52363893096
192,8,41650.91518796145
192,9,23893.571002741654
193,1,39541.982987658994
193,2,40052.121192852486
193,3,39784.51476932581
193,4,39643.22915021476
193,5,39735.631263060626
193,6,39266.71050473366
193,7,38112.24702759136
193,8,37917.503665234086
193,9,21476.97972041554
194,1,34419.80913005952
194,2,34541.66749787818
194,3,34040.10099009181
194,4,34393.3901344812
194,5,34720.15490935933
194,6,34723.503842252096
194,7,34602.27139613868
194,8,34643.02340576526
194,9,19895.848389223862
195,1,37980.11953725046
195,2,38856.166541324536
195,3,39860.49266634282
195,4,39382.71973434859
195,5,38966.33102807444
195,6,38619.67167471562
195,7,39445.264869131955
195,8,39408.54740901684
195,9,22249.713119670545
196,1,25399.251874489775
196,2,26479.401699237194
196,3,26115.615608761655
196,4,26463.322250329024
196,5,26248.657629461486
196,6,27670.810634116173
196,7,26930.883793747336
196,8,27087.88159205112
196,9,14966.548534483885
197,1,35497.9888977905
197,2,35450.502663651096
197,3,35271.95186793274
197,4,35786.77921561718
197,5,35536.38571203663
197,6,36139.9087197651
197,7,35393.115327532614
197,8,35508.42398268453
197,9,20107.6998756046
198,1,48802.441909632034
198,2,48116.5244200776
198,3,47337.72819934025
198,4,47691.94411443485
198,5,47821.73239805877
198,6,48220.76442126589
198,7,47444.40227036631
198,8,47573.89257414087
198,9,27234.550825768318
199,1,42648.14814884801
199,2,42576.371064193154
199,3,42702.229467386715
199,4,43180.96734646759
199,5,42689.86205648858
199,6,42640.58825942704
199,7,42794.04983347564
199,8,42991.422228921234
199,9,24415.58395942758
200,1,39706.33413281721
200,2,39673.057796916335
200,3,39367.27861745636
200,4,39025.12252251971
200,5,39183.52143950616
200,6,39167.2441006806
200,7,38930.592279211305
200,8,38599.853298437505
200,9,21940.85269628646
201,1,34230.22566233648
201,2,34209.97987269508
201,3,34107.666070489606
201,4,34012.268830743385
201,5,34022.74864368353
201,6,34317.366535811336
201,7,34047.83245421989
201,8,33840.40545271256
201,9,19369.358764581862
202,1,41319.2493758175
202,2,40844.270004316255
202,3,41291.51893735048
202,4,41434.05424511171
202,5,41228.76024042008
202,6,41224.63293958198
202,7,40882.043042763165
202,8,40983.91739775567
202,9,22943.00134791836
203,1,38279.92742561425
203,2,38232.621708683626
203,3,38216.268077971865
203,4,38185.280144832344
203,5,37809.484244030056
203,6,38433.02563054679
203,7,38224.48459353873
203,8,38181.523505836594
203,9,21578.183513438613
204,1,22439.91041980665
204,2,23856.466150899032
204,3,23674.312804209614
204,4,22844.431987685093
204,5,23385.061724924337
204,6,23593.922992463144
204,7,23933.307873233298
204,8,22956.87316899894
204,9,13217.913836208187
205,1,43251.052129407624
205,2,43248.07205390853
205,3,43085.912230223796
205,4,43146.25894495333
205,5,43497.67163614649
205,6,43632.930807514575
205,7,43289.347856080465
205,8,43274.690351368336
205,9,24765.03917764598
206,1,46134.93979837437
206,2,45717.94366798903
206,3,46284.540276250475
206,4,46253.03960259847
206,5,46003.392251781515
206,6,45681.907372253256
206,7,45585.34086630607
206,8,45836.855122175926
206,9,25956.2714189258
207,1,54731.936095217075
207,2,54789.09753170913
207,3,54681.60878045262
207,4,54807.990417872876
207,5,55539.146138305456
207,6,55362.090871432934
207,7,55447.53556316255
207,8,55141.95671222724
207,9,31808.750324478497
208,1,41885.032325149776
208,2,41734.691435146604
208,3,41824.289222968335
208,4,42057.2124099434
208,5,41718.46922052436
208,6,42014.56539229811
208,7,41936.2101387011
208,8,42001.280429016086
208,9,23837.006463502403
209,1,30371.370819428637
209,2,30898.937454718754
209,3,31058.72331965124
209,4,31228.84393262725
209,5,31590.76720721243
209,6,31922.792772261975
209,7,31592.018945249623
209,8,31507.8223888586
209,9,17948.90699135906
210,1,44138.601510454944
210,2,43882.11715815842
210,3,44465.21089902752
210,4,44404.64339768775
210,5,44196.38380952444
210,6,44237.43609349608
210,7,44411.67478493847
210,8,44464.84963457286
210,9,24890.09499644595
211,1,41080.69675397607
211,2,41007.84347366154
211,3,39980.51262198676
211,4,39854.2995716073
211,5,39488.38785804743
211,6,39509.873569995805
211,7,39264.735087414905
211,8,38759.65813481719
211,9,22380.15190354112
212,1,46415.6952270758
212,2,46685.46710293306
212,3,47464.04001218676
212,4,46650.01846002768
212,5,46653.5243741625
212,6,46367.08783751686
212,7,47416.9628198335
212,8,46885.836562543824
212,9,26906.517613468903
213,1,43719.37566978532
213,2,42791.994978438226
213,3,42315.76026284346
213,4,42654.54712991759
213,5,42530.191502055844
213,6,42312.89922143428
213,7,42581.01526022646
213,8,42667.94170642423
213,9,24372.707709440547
214,1,38610.86669288902
214,2,38214.18122029249
214,3,37440.55886754278
214,4,37488.23991966903
214,5,37536.65235260974
214,6,37566.619772487946
214,7,37250.679359341404
214,8,37335.36518959027
214,9,21261.751398840508
215,1,39604.625078426136
215,2,39719.54234341234
215,3,39689.635437398356
215,4,39667.644336460886
215,5,39261.40495745637
215,6,39068.77248032891
215,7,38858.01128480847
215,8,38924.15552224628
215,9,21750.006658703216
216,1,42649.17973025535
216,2,42424.40624621017
216,3,42294.78298802319
216,4,42402.196026077116
216,5,41905.55175484331
216,6,42230.43329367765
216,7,42318.32896564706
216,8,42567.607902735326
216,9,24095.02104534979
217,1,41675.21660087241
217,2,41741.26334262191
217,3,41464.41791484493
217,4,41662.70512786315
217,5,41639.896652697455
217,6,41601.48823127055
217,7,41311.58571774625
217,8,41191.743494391216
217,9,23377.666099809485
218,1,47859.59709096698
218,2,47777.369876148325
218,3,48098.42235983882
218,4,48367.90085569356
218,5,48702.020728117255
218,6,48196.11368647576
218,7,48676.76009430003
218,8,48673.94663244055
218,9,27912.809868726235
219,1,29324.168084728146
219,2,29142.238127872344
219,3,28273.416391830742
219,4,28288.71192618305
219,5,28453.97603374019
219,6,28271.656192120332
219,7,27780.141838109907
219,8,27265.527982470085
219,9,15637.241955061772
220,1,45373.02754299405
220,2,45365.90379719595
220,3,45210.7905003555
220,4,45350.13020408727
220,5,45444.90038078026
220,6,45180.970303429196
220,7,44889.94829124011
220,8,44805.79011356071
220,9,25849.57036727027
221,1,42311.845261984294
221,2,41458.218191130865
221,3,40693.2255441888
221,4,40777.769357590354
221,5,41150.9693107007
221,6,41461.831222164576
221,7,41066.730180615064
221,8,41049.007854773816
221,9,23483.383548897495
222,1,46265.17973244324
222,2,46156.490199222324
222,3,46259.17020999159
222,4,46008.530832243065
222,5,46110.94951373754
222,6,45779.18056181226
222,7,45248.205343136404
222,8,45277.77298145015
222,9,25842.391819737895
223,1,21507.903487962016
223,2,22189.22022963479
223,3,23078.519569923294
223,4,23338.695744257748
223,5,23410.88120710598
223,6,23582.3469035546
223,7,24098.354942860133
223,8,24154.752020399952
223,9,13183.340651543265
224,1,44882.79220544426
224,2,44108.83284633076
224,3,44016.00166018431
224,4,44160.979066954635
224,5,44296.29499865121
224,6,43768.55698423787
224,7,43670.19170180174
224,8,44326.89125987275
224,9,25392.384552264386
225,1,45089.75916662759
225,2,45179.32232101336
225,3,44995.22979943501
225,4,45279.69261128262
225,5,45389.14334666365
225,6,45192.4153184849
225,7,45064.22590059527
225,8,45309.137947897354
225,9,25881.16383287284
226,1,42213.857021951306
226,2,42189.39221619586
226,3,42156.56870827774
226,4,42091.835240276094
226,5,42080.98353953519
226,6,42333.557008336065
226,7,41611.981344374086
226,8,41444.55599196615
226,9,23446.00833758791
227,1,53155.9682365297
227,2,53425.92138513684
227,3,53919.049976413575
227,4,53628.48246734306
227,5,53966.24840225815
227,6,53344.23494362382
227,7,52852.802656968044
227,8,52412.91070956704
227,9,30156.074422550308
228,1,19203.5397396938
228,2,19862.937182949085
228,3,19502.294739338977
228,4,19622.266035789315
228,5,19942.1392734508
228,6,21228.87015079911
228,7,21006.117854411168
228,8,20994.049872557098
228,9,12119.67401824617
229,1,36135.165120883656
229,2,36330.72513028702
229,3,36452.24652598614
229,4,36191.48871619285
229,5,36086.11432303386
229,6,35264.30398891312
229,7,36120.00272519382
229,8,35881.57660763288
229,9,20252.56111219265
230,1,35031.92409350876
230,2,35099.61887555146
230,3,35017.56350520989
230,4,35163.46678494339
230,5,34802.47685103147
230,6,35244.51093601667
230,7,34927.34245200176
230,8,34996.49105412168
230,9,19844.586826723993
231,1,48153.56354345057
231,2,48436.751137153195
231,3,49362.86642117957
231,4,49151.11893220274
231,5,48706.5568532
231,6,48390.85969701395
231,7,49250.471140286405
231,8,49068.27915269227
231,9,27803.101663652185
232,1,16314.75526849991
232,2,16515.334372089135
232,3,16510.679678361303
232,4,16231.039011188741
232,5,16540.471368627197
232,6,16572.121880572806
232,7,16812.399510956166
232,8,16422.92017572775
232,9,9597.194996876491
233,1,25601.973490733268
233,2,26628.67466471563
233,3,27337.640493705447
233,4,27709.69336988851
233,5,28232.872764447344
233,6,29462.435410903458
233,7,30026.590671068123
233,8,30051.922767100663
233,9,17199.239306756783
234,1,26312.60656763806
234,2,27187.77680738133
234,3,27095.435028013377
234,4,27071.769402753984
234,5,26736.939345791863
234,6,27294.9811827711
234,7,27641.232915309014
234,8,27264.482905907083
234,9,15598.19348264218
235,1,37922.67685387263
235,2,37922.91992995261
235,3,37762.20061112071
235,4,37760.995082222165
235,5,38088.943455768276
235,6,37851.17806302232
235,7,37422.93222523273
235,8,37385.376638196656
235,9,21599.984153873123
236,1,63263.50222409246
236,2,62549.59746619784
236,3,62257.874520410856
236,4,63073.72473740872
236,5,63151.61491910092
236,6,62657.23562320546
236,7,62252.9199104587
236,8,62841.685658642105
236,9,36007.699943935506
237,1,29503.890961749283
237,2,30232.23211508587
237,3,30417.52128110677
237,4,30019.588375909934
237,5,30292.4773201155
237,6,30857.62917739249
237,7,31782.44218967465
237,8,31462.51045882747
237,9,17958.761918726155
238,1,43174.808021284916
238,2,43312.84865356884
238,3,43455.57507709449
238,4,42742.05823042462
238,5,42824.51619654236
238,6,42800.09846656425
238,7,42908.60739508842
238,8,42880.341008517986
238,9,24619.297354329334
239,1,63307.6762784546
239,2,62763.38146289686
239,3,62575.03965188512
239,4,62597.18518058928
239,5,63233.1252769429
239,6,62558.54881479216
239,7,62038.37848229571
239,8,62018.38857298353
239,9,35505.114480394695
240,1,50262.72261696605
240,2,50058.41769745711
240,3,49807.84831979998
240,4,49489.50891587918
240,5,49698.120812275694
240,6,49500.738166838746
240,7,49509.822749048755
240,8,49305.197476315945
240,9,28271.035070667298
241,1,25138.283704420955
241,2,27835.24726163698
241,3,28761.142696977575
241,4,28350.576598085867
241,5,28990.657940793517
241,6,29000.512581768042
241,7,29131.855293960023
241,8,28128.759866577526
241,9,16095.676668961618
242,1,42899.16157715819
242,2,42706.77829270125
242,3,43174.357202308835
242,4,43181.26529971037
242,5,43275.94252172038
242,6,42748.34897976975
242,7,43252.28690364436
242,8,43459.30115691801
242,9,24955.57305009907
243,1,43422.39747699441
243,2,43703.874516159754
243,3,44149.89275976012
243,4,43873.43540158554
243,5,43460.78408500873
243,6,43235.35141904833
243,7,43874.48572282309
243,8,43980.662897154965
243,9,25035.473280271442
244,1,43722.367862926694
244,2,44005.432067062495
244,3,43935.13870714691
244,4,43901.210144415054
244,5,44072.3756591805
244,6,43953.80061547743
244,7,44049.468598676816
244,8,43944.48871801882
244,9,25256.11472221701
245,1,46554.44090652991
245,2,46546.43499190016
245,3,46363.519280744964
245,4,46299.24455594971
245,5,46347.78188789683
245,6,46223.79315356318
245,7,45433.52385394206
245,8,45584.7487209391
245,9,25940.48925464197
246,1,24223.998353396008
246,2,25527.456405012068
246,3,25630.116884282503
246,4,25083.376103690207
246,5,25708.336736633362
246,6,26157.304246789958
246,7,26136.724771760928
246,8,25595.284235860032
246,9,14603.966622718057
247,1,40681.155578728
247,2,41147.352982212375
247,3,41344.638596225406
247,4,40599.51703005185
247,5,40965.635662797096
247,6,40917.42962745352
247,7,41172.47514582237
247,8,40705.48650817561
247,9,23336.923821737953
248,1,40041.170549112045
248,2,39620.439881144535
248,3,39565.33991893062
248,4,39171.73566170374
248,5,39644.47960397393
248,6,38747.943691976776
248,7,39391.043422079994
248,8,39243.70668668888
248,9,22823.311666094072
249,1,41071.87985155084
249,2,41444.47440915217
249,3,41038.6716829717
249,4,40885.57268291904
249,5,40592.62124062641
249,6,40727.166436870204
249,7,40859.74923071907
249,8,40670.65423649426
249,9,23442.340945704684
250,1,46819.17598565872
250,2,45747.063144915504
250,3,44777.25502465393
250,4,44769.743138479644
250,5,44724.32481392618
250,6,44412.98769667224
250,7,44924.52032012415
250,8,45002.881887752876
250,9,25652.34745314484
251,1,37654.823469937204
251,2,37732.94557052118
251,3,37054.90752032648
251,4,37414.41853240416
251,5,37563.85684888878
251,6,38138.38396599786
251,7,37158.435789256604
251,8,37077.2561469568
251,9,21117.9687771788
252,1,51494.442761283004
252,2,52170.09132876501
252,3,53245.883613011014
252,4,53228.923587114754
252,5,52709.93104983102
252,6,52554.907333607094
252,7,52070.12596141332
252,8,51684.98659128255
252,9,29409.22859002974
253,1,45874.12886809463
253,2,44960.54581787557
253,3,44292.87194256413
253,4,44485.69880871178
253,5,44568.54461172185
253,6,44190.68203485248
253,7,44003.82668940934
253,8,44479.53836126959
253,9,25452.137971018765
254,1,45201.180245625066
254,2,45568.5228811329
254,3,45435.76200212902
254,4,45589.5007370556
254,5,45782.78298349161
254,6,45937.91544382657
254,7,45918.25080503813
254,8,45860.04313930056
254,9,25957.212114567716
255,1,51453.98491111561
255,2,50606.88998401439
255,3,49965.619410036525
255,4,50489.5285875873
255,5,50406.90830314756
255,6,50528.22254509766
255,7,50757.38249414114
255,8,50924.75601095399
255,9,29066.822552665944
256,1,44978.07257882641
256,2,44638.0727881144
256,3,44041.89813782741
256,4,44823.79531553308
256,5,44992.03783330658
256,6,45078.64507579984
256,7,44142.9367541533
256,8,44429.77286052081
256,9,25286.221606826235
257,1,40825.89802094603
257,2,40803.45259077176
257,3,41256.33870549448
257,4,41218.987851674254
257,5,40884.34404892177
257,6,40541.647027063525
257,7,40937.29479010665
257,8,40964.43965732338
257,9,23693.265971073382
258,1,45209.96341420375
258,2,45655.182545993455
258,3,46064.04194838844
258,4,45559.58268579036
258,5,45197.598601574085
258,6,44980.79003193025
258,7,45832.777007569326
258,8,45569.48669087882
258,9,25853.374756712445
259,1,34037.038407183965
259,2,33957.55780313621
